Fts_0,Fts_1,Fts_2,Fts_3,Fts_4,Fts_5,Fts_6,Fts_7,Fts_8,Fts_9,Fts_10,Label
44,-2,8.487199139780277,83,0,44,4,10.0,40,39,0,1
37,0,8.498935894609552,76,5,30,-10,10.0,39,45,6,1
56,0,11.480851746719924,81,0,-4,27,10.0,25,86,62,4
37,0,8.49381137526328,90,0,30,5,10.0,53,59,6,1
51,0,8.4957096976322,85,0,50,-13,10.0,34,36,2,1
55,-2,8.509331119957901,78,0,54,-4,10.0,23,24,2,1
81,1,12.51800112917285,84,0,-14,2,10.0,3,100,96,5
41,-2,8.497551935860034,81,0,42,8,10.0,40,39,0,1
43,-5,8.489877500230431,76,0,44,15,10.0,33,32,0,1
41,0,8.49407604200659,97,0,38,-2,10.0,57,59,2,1
44,0,8.516729179723452,80,-2,44,0,10.0,36,36,0,1
43,0,8.527550051539482,77,0,44,26,10.0,34,33,0,1
37,0,8.503066723330264,80,0,28,-27,10.0,43,52,8,1
56,0,11.51913284723983,81,0,-14,29,10.0,25,97,72,4
53,-4,8.503496691169888,77,0,54,0,10.0,25,23,0,1
46,-2,8.507033432565876,86,-1,46,0,10.0,41,40,0,1
47,0,8.490380138358766,88,0,46,0,10.0,40,41,0,1
37,0,8.508189654380315,76,-3,36,1,10.0,40,40,0,1
37,0,8.500867597813034,76,0,34,-2,10.0,38,42,4,1
37,0,8.526628932032931,96,0,18,6,10.0,59,78,18,1
56,-1,8.509950889741447,97,0,54,-6,10.0,41,42,2,1
41,0,8.519493098537833,79,0,42,30,10.0,38,37,0,1
45,0,8.506079738135009,76,0,46,30,10.0,31,30,0,1
83,-2,12.472922076373388,86,0,-2,0,10.0,3,89,86,5
37,0,8.48780699235583,78,-2,10,12,10.0,42,68,26,1
37,0,8.504323944500495,79,0,10,-29,10.0,43,69,26,1
104,4,12.503940916528867,106,8,72,5,10.0,1,33,32,5
37,0,8.498322776744718,98,6,34,0,10.0,61,64,2,1
43,2,8.506067326048786,88,0,42,0,10.0,45,47,2,1
84,-1,12.5144418431815,88,0,6,0,10.0,4,83,80,5
37,0,8.511291666430768,77,-2,8,-12,10.0,41,70,28,1
37,0,8.503550633589104,86,0,36,-6,10.0,48,50,2,1
51,1,8.501505514628176,78,0,52,4,10.0,27,26,0,1
51,0,8.508028704357868,86,0,50,-25,10.0,36,37,2,1
56,1,11.496415236965596,97,0,52,-30,10.0,40,45,4,4
46,0,8.506660813267112,85,0,44,-24,10.0,39,41,2,1
41,0,8.485864953362235,79,0,42,2,10.0,38,38,0,1
54,5,8.494625445295226,104,0,54,0,10.0,50,49,0,1
41,0,8.502329788899877,83,0,42,6,10.0,41,41,0,1
37,0,8.49562253696832,76,0,26,-26,10.0,40,50,10,1
49,0,8.48133273067576,87,-1,46,-15,10.0,38,41,2,1
81,0,12.499889641249199,84,0,-18,-5,10.0,3,103,100,5
49,4,8.482716160621171,84,0,50,4,10.0,35,35,0,1
41,-1,8.515683651945842,81,0,42,3,10.0,40,39,0,1
55,0,11.496541031263424,96,0,52,17,10.0,41,44,4,4
37,0,8.49437303980289,97,1,24,11,10.0,60,74,14,1
55,3,8.501953353397269,84,5,54,0,10.0,29,30,0,1
59,0,8.489157767429878,108,0,56,-30,10.0,49,51,2,1
37,0,8.486585486665666,104,0,26,-5,10.0,66,78,12,1
56,0,8.497016348731094,91,0,54,-8,10.0,35,37,2,1
81,2,12.499543349111415,84,0,-22,-3,10.0,3,108,104,5
48,0,8.489290516378952,82,0,50,22,10.0,34,33,0,1
48,0,8.48115030441341,109,0,46,0,10.0,61,63,2,1
46,5,8.504324135432196,77,1,46,1,10.0,31,31,0,1
55,-1,8.491530265288445,81,-6,54,-9,10.0,26,27,0,1
56,0,11.485819172057527,79,3,0,1,10.0,24,79,56,4
82,4,12.489990868366366,86,4,-2,0,10.0,3,88,84,5
37,0,8.464239213028959,97,0,34,0,10.0,59,63,4,1
56,0,11.47217138610729,81,1,-10,-6,10.0,25,91,66,4
37,0,8.511395928674265,84,0,24,0,10.0,47,61,14,1
58,1,8.501968636280832,79,0,56,0,10.0,21,22,0,1
37,0,8.499657911255555,82,3,34,0,10.0,45,48,2,1
41,0,8.498215708138781,89,2,38,-10,10.0,48,50,2,1
56,0,11.508437924643722,77,2,-2,31,10.0,21,79,58,4
39,2,8.482225942393587,81,0,38,0,10.0,43,43,0,1
56,0,11.483112168314014,81,0,-6,-20,10.0,25,89,64,4
37,0,8.503534757264616,76,0,30,0,10.0,39,45,6,1
43,0,8.504708830178958,87,2,42,-10,10.0,44,46,2,1
81,1,12.4996483773156,84,0,-14,9,10.0,3,100,96,5
53,0,8.499173297534293,83,0,54,4,10.0,30,29,0,1
56,0,11.495679200435704,78,-4,12,-8,10.0,22,65,42,4
105,-4,12.489715171467287,107,0,72,0,10.0,1,35,34,5
46,0,8.495447098363874,77,0,46,-6,10.0,32,31,0,1
37,0,8.506637821988539,76,-6,20,0,10.0,39,55,16,1
42,0,8.496213020316063,93,0,42,0,10.0,52,52,0,1
55,0,11.505820078834304,93,2,46,0,10.0,37,46,8,4
56,0,11.515959267398687,80,0,20,-8,10.0,24,59,36,4
46,1,8.500703124628423,81,0,44,-24,10.0,35,37,2,1
55,1,8.511811506264342,86,0,54,0,10.0,31,32,0,1
49,0,8.503669955902241,77,0,50,12,10.0,28,28,0,1
56,0,11.51020143379867,96,2,42,4,10.0,40,55,14,4
55,-1,11.475988179020474,98,-3,42,-5,10.0,42,57,14,4
53,0,8.506734522695254,103,0,52,0,10.0,50,51,2,1
37,0,8.492520061100935,77,0,36,12,10.0,40,41,0,1
37,0,8.50239077392093,80,1,28,0,10.0,43,52,8,1
45,3,8.494737513046292,83,0,44,-4,10.0,37,39,2,1
42,-4,8.490317737523426,108,0,42,0,10.0,67,67,0,1
45,-1,8.518409989783676,87,-3,44,-5,10.0,43,43,0,1
56,0,11.48385509210691,81,0,2,1,10.0,25,78,54,4
56,0,8.498276875142956,78,0,54,-6,10.0,22,24,2,1
43,0,8.516429769656495,81,-1,42,-7,10.0,37,39,2,1
48,0,8.494211578099998,89,0,46,-3,10.0,41,42,2,1
37,0,8.472027749843466,77,-1,36,5,10.0,40,41,0,1
55,0,8.504600555091715,77,-2,54,0,10.0,22,23,0,1
56,1,11.497961251467247,98,0,42,3,10.0,42,57,14,4
37,0,8.509924245477361,77,0,36,-1,10.0,40,41,0,1
56,0,11.504821385414122,95,0,42,6,10.0,40,54,14,4
55,0,11.511896248388362,95,0,36,1,10.0,40,59,20,4
37,0,8.479486338745755,77,1,-12,-30,10.0,41,90,50,1
36,-4,8.500619757730307,77,0,36,0,10.0,41,41,0,1
37,0,8.495679579349826,106,0,34,-5,10.0,69,72,4,1
43,0,8.504464851525505,77,0,42,-6,10.0,34,35,2,1
37,0,8.4932169177881,76,0,34,22,10.0,39,42,4,1
37,0,8.510753597001367,83,0,-4,0,10.0,46,88,42,1
37,0,8.494727768058997,77,0,34,-14,10.0,40,43,2,1
47,-1,8.489557852675855,76,-5,46,-8,10.0,30,30,0,1
44,0,8.52436762246117,79,0,44,13,10.0,35,35,0,1
42,-1,8.505633743003049,78,0,42,0,10.0,37,37,0,1
51,2,8.497351294073713,86,0,52,13,10.0,35,35,0,1
55,0,11.50615147542339,77,0,-14,-11,10.0,21,92,70,4
37,0,8.496424380234162,102,0,36,0,10.0,65,66,2,1
47,-3,8.485274080424329,77,0,46,0,10.0,30,30,0,1
37,0,8.503058305236364,75,-6,26,-6,10.0,38,49,12,1
43,-5,8.492657577554857,82,0,42,-30,10.0,39,41,2,1
37,0,8.500913881283992,82,-7,28,0,10.0,45,54,8,1
41,0,8.49248463943146,79,-2,42,6,10.0,38,37,0,1
58,1,8.495858709318743,85,0,56,0,10.0,27,28,2,1
55,0,11.495677559266339,78,0,46,7,10.0,23,32,8,4
55,0,11.483348266339293,77,0,-4,-3,10.0,21,82,60,4
56,0,11.494061812809116,77,0,-4,-7,10.0,21,82,62,4
51,0,8.497812354639196,83,0,50,-29,10.0,31,33,2,1
55,0,11.491370586914135,77,0,10,1,10.0,22,67,46,4
53,0,8.493842120917314,77,0,54,0,10.0,23,23,0,1
55,0,11.501259892757798,82,0,-20,0,10.0,26,103,76,4
41,1,8.494003237281893,86,0,42,16,10.0,45,45,0,1
56,0,11.507816970983885,77,-6,44,0,10.0,22,34,12,4
55,0,11.480982687605215,77,0,-10,8,10.0,21,87,66,4
37,0,8.49140395906571,98,-7,30,1,10.0,61,67,6,1
37,0,8.48995686107211,79,1,34,0,10.0,43,46,2,1
55,0,11.500193866843807,97,-5,46,-22,10.0,42,51,8,4
45,-1,8.51549693522238,87,0,44,0,10.0,43,43,0,1
74,8,12.510647510065564,78,10,-42,-2,10.0,4,122,118,5
55,0,11.50288887233395,77,0,10,-30,10.0,21,66,46,4
55,-4,11.492028035761761,97,0,52,0,10.0,42,46,4,4
37,0,8.487106958001357,100,0,34,-8,10.0,64,67,4,1
56,0,8.49699292828855,97,0,54,-7,10.0,41,42,2,1
53,0,8.509176638906116,81,0,52,-19,10.0,28,30,2,1
38,0,8.485639829082958,93,0,28,0,10.0,55,64,10,1
55,0,11.50287657354852,81,0,-12,0,10.0,26,94,68,4
46,3,8.503255194658477,81,0,46,4,10.0,35,34,0,1
43,1,8.488757700647067,87,7,42,0,10.0,44,46,2,1
47,-1,8.474510560025042,77,-3,46,0,10.0,29,30,0,1
55,0,11.516685464351482,92,-3,46,0,10.0,37,46,8,4
37,0,8.49347256049601,76,0,26,-8,10.0,39,50,10,1
83,0,12.48935258862088,86,0,-4,-6,10.0,3,92,88,5
41,-4,8.525562320981983,77,0,42,1,10.0,36,35,0,1
55,-1,11.499883552063379,98,0,50,-23,10.0,42,49,6,4
39,5,8.494007668896222,102,0,38,0,10.0,63,63,0,1
52,0,8.499341934274268,77,-4,52,0,10.0,26,26,0,1
43,0,8.518855323628657,86,0,44,29,10.0,43,42,0,1
44,1,8.496218872180995,81,0,44,1,10.0,37,37,0,1
41,-5,8.484364918227985,76,0,42,0,10.0,34,34,0,1
56,0,11.501872347143328,76,0,-10,20,10.0,20,86,66,4
37,0,8.516979535615611,93,0,10,-15,10.0,56,83,26,1
37,0,8.488649809761176,77,2,8,0,10.0,40,70,30,1
56,0,11.502697825812307,79,1,0,1,10.0,24,79,56,4
82,0,12.516538324213126,85,0,-6,3,10.0,3,93,90,5
44,0,8.495754159415755,77,2,44,0,10.0,33,33,0,1
37,0,8.513996223707958,81,-7,38,16,10.0,43,42,0,1
49,-1,8.48610105515225,84,-2,46,-13,10.0,36,38,2,1
49,1,8.510651143872726,77,0,46,-8,10.0,29,31,2,1
45,0,8.503990883110779,84,0,44,-15,10.0,38,40,2,1
44,4,8.505607813089744,81,0,44,11,10.0,38,37,0,1
37,0,8.511267035467933,81,0,26,20,10.0,45,55,10,1
49,-2,8.503679619563185,84,0,50,11,10.0,35,35,0,1
49,1,8.507367278974467,78,0,46,-15,10.0,29,32,2,1
45,-2,8.484708489970105,85,0,44,-16,10.0,40,41,2,1
39,2,8.489252332335104,76,-6,38,0,10.0,36,37,0,1
43,0,8.49089255734691,81,0,42,-12,10.0,38,40,2,1
46,0,8.508366727205825,78,0,46,9,10.0,32,32,0,1
45,1,8.504010949874989,83,5,44,0,10.0,38,39,2,1
49,1,8.493522538265594,79,1,46,-9,10.0,30,32,2,1
66,0,8.51194931049791,109,0,64,-19,10.0,43,45,2,1
53,4,8.505484516066863,81,0,54,5,10.0,27,26,0,1
56,0,11.513370211538417,81,-3,-10,-2,10.0,25,91,66,4
37,0,8.503973522082807,106,0,16,-30,10.0,69,90,22,1
37,0,8.507528740051654,96,0,34,4,10.0,59,62,4,1
46,0,8.502345114113155,93,1,46,2,10.0,47,46,0,1
58,2,8.50694539221511,81,-3,56,0,10.0,24,24,0,1
41,0,8.507611615968328,81,0,38,-28,10.0,39,42,2,1
39,4,8.513992314470604,79,-1,38,-1,10.0,40,40,0,1
56,4,11.495527994828254,81,0,-10,0,10.0,25,92,66,4
56,0,11.47907942079608,96,0,42,0,10.0,40,55,14,4
37,0,8.497415621229818,78,0,18,5,10.0,41,60,18,1
42,3,8.509174112837167,107,3,42,0,10.0,65,66,0,1
37,0,8.50603715717485,83,0,24,0,10.0,46,60,14,1
56,4,11.488696260075018,99,0,50,4,10.0,43,49,6,4
55,0,11.496499946109196,96,0,38,-4,10.0,41,57,16,4
37,0,8.488781197279339,77,8,36,-3,10.0,39,41,2,1
43,-1,8.50048448535858,109,-4,42,-5,10.0,66,67,2,1
55,0,11.51883274769048,93,0,18,-20,10.0,38,75,38,4
57,-3,8.50437298838444,88,-2,56,0,10.0,31,31,0,1
37,0,8.504585430123573,77,0,28,28,10.0,41,49,8,1
47,0,8.498598832663316,79,3,46,0,10.0,31,32,0,1
51,0,8.500566461077401,85,0,52,18,10.0,34,33,0,1
55,0,11.50487616292677,82,0,-36,-18,10.0,26,118,92,4
37,0,8.496311215565672,103,0,26,0,10.0,66,77,12,1
53,5,8.481872951467123,84,0,54,8,10.0,30,30,0,1
37,0,8.50826758958018,80,0,2,-8,10.0,43,77,34,1
56,0,11.503227755764689,95,-5,50,0,10.0,39,46,6,4
48,-1,8.505647652095856,84,5,46,0,10.0,36,37,2,1
45,5,8.50344118476405,79,2,44,0,10.0,35,35,0,1
55,-1,11.493670462095535,78,-3,2,-10,10.0,23,75,52,4
53,-1,8.500587728575741,86,0,54,0,10.0,32,32,0,1
37,0,8.506245296990576,75,0,26,-9,10.0,38,49,12,1
56,0,11.514414327868328,81,0,-20,-24,10.0,25,102,76,4
37,0,8.517967606565641,77,0,36,-3,10.0,39,41,2,1
43,0,8.4747491147785,81,-4,42,0,10.0,37,39,2,1
106,0,12.509708053837537,107,-6,70,0,10.0,1,37,36,5
37,0,8.49397568189969,78,0,20,-10,10.0,42,57,16,1
41,0,8.50626552298273,89,0,38,-2,10.0,48,50,2,1
37,0,8.500027165822319,76,0,36,-13,10.0,38,39,2,1
56,0,11.490292924689584,97,-1,46,-6,10.0,41,51,10,4
41,0,8.494370790839932,79,0,38,-30,10.0,38,41,2,1
42,-6,8.50458805184707,83,0,42,0,10.0,40,41,2,1
53,0,8.526907416812142,86,-1,54,1,10.0,32,32,0,1
53,4,8.499439733672398,86,-1,54,31,10.0,33,32,0,1
44,0,8.489241035859722,82,1,44,4,10.0,38,38,0,1
55,0,11.504785824301573,95,0,46,16,10.0,40,49,8,4
43,0,8.503073559809623,86,6,42,0,10.0,43,45,2,1
44,0,8.498535773357185,95,0,44,4,10.0,52,51,0,1
53,0,8.505340219278255,87,0,54,14,10.0,34,33,0,1
55,0,11.507373011931081,81,0,-22,-7,10.0,26,105,78,4
53,0,8.481878267821584,80,0,52,-10,10.0,27,28,2,1
37,0,8.517405711315247,80,0,6,-4,10.0,43,75,32,1
36,-7,8.477484208765032,80,-4,36,-8,10.0,44,44,0,1
46,4,8.509685542841945,86,0,46,11,10.0,41,40,0,1
44,1,8.492874331579129,77,0,42,-24,10.0,33,35,2,1
78,2,12.49696939491818,82,6,-42,0,10.0,4,126,122,5
48,0,8.519991695971338,88,-5,46,-2,10.0,40,42,2,1
103,3447,12.510876614336796,76,0,42,0,10.0,-27,35,62,5
56,1,11.49190093427628,96,0,38,-6,10.0,40,57,18,4
41,0,8.505669519619424,84,1,42,18,10.0,43,43,0,1
37,0,8.502340080546515,75,-2,26,-15,10.0,38,49,10,1
37,0,8.484316545168696,80,-6,34,0,10.0,43,46,4,1
55,0,11.504951651324628,97,0,52,11,10.0,41,45,4,4
37,0,8.48795371494905,76,0,36,4,10.0,39,39,0,1
49,2,8.4857186289409,90,1,50,22,10.0,42,41,0,1
44,0,8.480572428936846,77,0,42,-15,10.0,33,35,2,1
82,0,12.509301257280725,87,6,-40,1,10.0,5,128,124,5
56,-1,8.502046220967431,81,5,56,0,10.0,24,24,0,1
41,4,8.498948897357137,88,0,38,-23,10.0,47,50,2,1
44,1,8.4945626230453,77,0,44,5,10.0,33,33,0,1
44,5,8.504944391664683,79,0,42,0,10.0,35,37,2,1
105,0,12.51778292405303,107,0,70,-1,10.0,1,37,36,5
77,-1,12.500842482766423,81,0,-40,30,10.0,4,123,118,5
37,0,8.514876898424127,79,0,8,-1,10.0,43,72,28,1
44,0,8.515245004098453,79,0,42,-29,10.0,36,38,2,1
56,1,11.494013825625075,96,0,38,-7,10.0,40,57,18,4
44,0,8.513455842256418,81,0,44,11,10.0,37,37,0,1
43,0,8.499642774802517,81,0,44,23,10.0,38,37,0,1
38,3,8.510649872292607,76,0,38,0,10.0,38,37,0,1
49,-5,8.503319074585518,84,1,50,0,10.0,35,35,0,1
37,0,8.515671351397943,94,6,30,0,10.0,57,63,6,1
47,1,8.499294719565603,95,-3,46,0,10.0,47,48,0,1
48,-2,8.480893828041195,88,0,50,31,10.0,39,39,0,1
45,0,8.489938101492658,83,0,44,-2,10.0,38,39,2,1
37,0,8.486014830315378,75,0,34,6,10.0,38,41,2,1
37,0,8.501559219923662,81,-3,20,3,10.0,44,61,16,1
37,0,8.488577008113879,75,0,18,-23,10.0,38,57,18,1
55,0,11.509243960382072,96,0,42,23,10.0,41,55,14,4
37,0,8.49490198417619,79,0,26,-2,10.0,43,54,10,1
37,0,8.505348003380151,77,0,8,31,10.0,40,70,30,1
37,0,8.48797467831139,79,0,16,9,10.0,42,64,22,1
37,0,8.500126197655446,77,0,28,31,10.0,41,49,8,1
49,1,8.486145475159772,86,0,46,-1,10.0,38,40,2,1
56,-2,11.49669111925393,97,0,52,0,10.0,41,45,4,4
51,0,8.513959108453447,81,-3,52,8,10.0,30,30,0,1
37,-1,8.505748329210192,79,0,24,-3,10.0,42,55,14,1
47,-38,10.510980629654727,89,4,6,-7,10.0,42,84,42,3
41,-1,8.489831525428517,89,0,42,22,10.0,48,48,0,1
44,-1,8.510606446188257,83,0,44,2,10.0,39,39,0,1
42,-2,8.507650676798725,77,4,42,0,10.0,35,35,0,1
55,0,11.493574008008448,95,0,34,-5,10.0,40,62,22,4
43,0,8.498811268480218,90,0,42,-11,10.0,47,49,2,1
56,0,11.495253951082368,77,0,-14,1,10.0,21,92,72,4
41,0,8.512116202975564,86,0,38,-26,10.0,45,48,2,1
55,0,11.503029749713077,83,2,-28,-30,10.0,27,111,84,4
37,0,8.4971638588586,81,4,28,0,10.0,45,53,8,1
37,0,8.498025446506684,76,0,24,-6,10.0,39,53,14,1
44,1,8.507367702528057,86,0,44,9,10.0,43,42,0,1
39,-1,8.51904596478032,83,0,38,0,10.0,44,44,0,1
46,0,8.504204536825513,84,0,46,1,10.0,38,37,0,1
56,0,11.491538414232862,77,0,20,-5,10.0,22,57,36,4
37,0,8.491144499661495,76,0,24,7,10.0,39,52,14,1
48,1,8.489624028905663,77,-2,46,0,10.0,29,30,2,1
37,0,8.502973835162667,76,0,36,15,10.0,39,40,2,1
42,-3,8.493020671318543,83,0,42,0,10.0,41,42,0,1
56,0,11.499251800631829,76,-1,-18,0,10.0,20,94,74,4
59,0,8.515957910377773,108,3,56,-17,10.0,49,51,2,1
37,0,8.490630146177649,80,0,30,10,10.0,43,49,6,1
54,0,8.518405111493509,81,6,54,0,10.0,26,26,0,1
55,0,11.50403905298836,95,-1,42,8,10.0,40,54,14,4
50,0,8.507991832231445,81,-5,50,0,10.0,31,32,0,1
37,0,8.50461701515247,76,8,28,26,10.0,39,47,8,1
55,0,11.505286281336206,97,0,44,-12,10.0,41,53,12,4
56,0,11.512420625066284,80,7,-22,1,10.0,24,103,80,4
46,0,8.498132041363055,88,4,46,6,10.0,43,42,0,1
56,0,8.478249084779168,92,0,54,-8,10.0,36,38,2,1
56,0,11.497633247591155,96,4,42,0,10.0,40,55,14,4
47,0,8.509039792181406,102,0,46,0,10.0,54,55,0,1
37,-56,10.47668535577776,106,0,34,-1,10.0,69,72,4,3
50,-1,8.503301765871687,86,-1,50,0,10.0,35,37,2,1
41,-1,8.480627592369435,82,0,42,19,10.0,41,41,0,1
55,0,11.495734558229605,97,0,50,4,10.0,42,48,6,4
37,0,8.492350959778138,97,3,24,5,10.0,60,74,14,1
64,1,8.523160368551945,113,4,62,0,10.0,49,51,2,1
56,0,11.501330506893861,78,-2,26,-3,10.0,22,52,30,4
55,0,11.515131405306713,98,0,50,-11,10.0,42,49,6,4
37,0,8.484573031031294,77,3,28,-24,10.0,41,49,8,1
45,0,8.521246608387353,79,0,46,14,10.0,33,32,0,1
56,0,11.505010916312594,98,6,50,-3,10.0,42,49,8,4
42,0,8.496297117555685,80,1,42,0,10.0,38,39,0,1
55,-1,8.501800189292469,86,0,54,-11,10.0,30,32,2,1
37,0,8.491998384684193,104,4,24,-8,10.0,67,81,14,1
44,0,8.516196983843574,79,0,44,15,10.0,36,35,0,1
53,1,8.501485399553534,83,1,54,0,10.0,30,29,0,1
53,1,8.484233848852693,86,0,52,-2,10.0,33,34,2,1
44,3,8.495878794277715,84,0,44,4,10.0,40,40,0,1
56,0,11.49992134121548,82,6,-12,23,10.0,26,95,68,4
57,-4,8.490787483397135,86,-1,56,0,10.0,29,29,0,1
42,-4,8.502539100932193,80,0,42,0,10.0,38,39,0,1
55,5,11.51343237812953,72,-15,0,3,10.0,17,72,56,4
37,0,8.49813759257182,79,-5,6,0,10.0,42,74,32,1
41,0,8.505200574984014,86,-5,38,-4,10.0,46,48,2,1
84,0,12.481083235812692,88,1,-2,0,10.0,4,90,86,5
50,2,8.50805794236542,78,0,50,0,10.0,29,29,0,1
56,-4,11.47948563718765,99,0,50,30,10.0,43,49,6,4
37,-197,8.509614330829653,105,0,36,0,10.0,68,69,0,1
52,5,8.51048167276601,86,0,52,0,10.0,35,35,0,1
55,0,11.506113099599009,78,-3,12,0,10.0,23,65,42,4
57,1,8.494575744346218,80,-5,56,0,10.0,23,23,0,1
55,0,11.48521869756751,93,-4,50,9,10.0,37,44,6,4
37,0,8.494418902212093,79,0,26,-11,10.0,42,54,12,1
46,2,8.517396552186055,80,0,44,-23,10.0,34,36,2,1
39,0,8.486370667334176,79,0,38,0,10.0,40,41,0,1
53,4,8.512795092275882,86,0,52,-5,10.0,33,35,2,1
44,0,8.491727290003633,83,0,42,-27,10.0,39,41,2,1
45,4,8.495211845368214,81,0,44,0,10.0,36,37,2,1
44,0,8.49101033400929,87,0,42,-29,10.0,43,46,2,1
55,0,11.50413694320456,77,0,2,-22,10.0,22,75,52,4
49,-2,8.49991726581156,78,0,50,9,10.0,29,29,0,1
58,-1,8.484871102510915,86,0,56,-5,10.0,28,30,2,1
87,5,12.505543996159995,89,0,8,2,10.0,2,81,78,5
37,0,8.47861531485709,104,0,36,-30,10.0,67,68,2,1
49,0,8.509277818553489,83,0,46,-27,10.0,34,36,2,1
45,3,8.488311490662344,88,0,44,0,10.0,43,44,0,1
37,0,8.513143143495181,79,0,8,-18,10.0,42,71,30,1
48,0,8.486791366124333,85,0,46,-8,10.0,37,39,2,1
38,-2,8.515292155934452,91,0,6,0,10.0,53,86,34,1
44,1,8.486205639112054,81,0,44,6,10.0,37,37,0,1
85,0,12.498450143182852,88,0,-2,-2,10.0,3,91,88,5
45,-2,8.493349177847106,86,0,44,-23,10.0,40,42,2,1
37,0,8.517849066382057,77,0,-24,-8,10.0,41,103,62,1
37,0,8.490038695119349,104,0,18,-30,10.0,67,86,18,1
37,0,8.481275705868187,77,0,-4,-7,10.0,41,83,42,1
86,7,12.4949493644873,89,0,8,9,10.0,3,81,78,5
43,-2,8.48599861470295,83,0,42,-7,10.0,39,41,2,1
43,-1,8.499100675123236,96,-1,42,34,10.0,53,55,2,1
81,0,12.488080456103408,84,0,-20,-12,10.0,4,105,102,5
39,0,8.482493136166545,81,-3,38,-2,10.0,43,43,0,1
55,0,11.485721433077662,77,0,-18,16,10.0,21,95,74,4
46,0,8.477279053149411,77,-2,46,-3,10.0,32,31,0,1
37,0,8.507967233387946,77,0,-12,4,10.0,40,90,50,1
44,0,8.503865161260006,79,0,44,10,10.0,35,35,0,1
49,0,8.49081663890213,79,-7,50,5,10.0,30,30,0,1
49,0,8.491206780981774,88,0,46,-29,10.0,40,42,2,1
56,-5,8.491518534213116,79,0,56,0,10.0,22,22,0,1
49,0,8.49451012475538,83,0,46,-11,10.0,34,37,2,1
51,0,8.47610777059223,88,0,50,-18,10.0,37,39,2,1
37,0,8.49843526163182,77,0,28,16,10.0,41,49,8,1
56,0,11.512667261258182,92,0,52,26,10.0,36,40,4,4
49,0,8.489301072658845,86,-4,50,11,10.0,38,37,0,1
52,0,8.48354460954747,102,4,52,0,10.0,50,51,0,1
41,0,8.494827554595803,108,0,42,1,10.0,66,66,0,1
56,0,11.504712300444053,77,2,-4,-10,10.0,21,82,62,4
37,0,8.506092328892324,75,0,20,21,10.0,38,54,16,1
56,0,11.51066666546355,81,0,-4,31,10.0,25,86,62,4
52,-4,8.496721931399673,79,0,52,0,10.0,27,27,0,1
55,0,11.51441851808102,97,0,50,7,10.0,42,48,6,4
38,-2,8.503091648405114,78,0,-2,-2,10.0,40,81,40,1
56,0,11.493468903596213,97,0,46,-20,10.0,41,50,10,4
37,0,8.500837420662856,77,0,2,27,10.0,40,74,34,1
55,0,11.497438485133989,76,-1,-12,-6,10.0,21,89,68,4
41,0,8.501363459348344,79,-1,42,17,10.0,39,38,0,1
37,0,8.499888619106125,76,0,26,9,10.0,39,50,12,1
55,-4,11.504942350700045,80,1,24,29,10.0,25,57,32,4
55,0,11.476620889714939,77,0,-18,-11,10.0,21,95,74,4
54,0,8.504565334209815,79,2,54,0,10.0,25,24,0,1
49,0,8.493610767260126,95,-2,50,11,10.0,46,46,0,1
55,0,11.503244412992016,93,0,18,6,10.0,38,75,38,4
104,0,12.495505884157373,106,1,72,10,10.0,1,33,32,5
45,-2,8.483035953763665,83,0,44,0,10.0,38,39,0,1
37,0,8.511758777879061,76,0,36,-12,10.0,38,39,2,1
37,-1,8.510113355431331,79,0,36,-19,10.0,41,43,2,1
43,0,8.503249620605008,81,-2,42,0,10.0,38,40,2,1
54,1,8.497755107864982,84,0,54,0,10.0,30,30,0,1
37,0,8.500279316009527,79,0,36,6,10.0,41,43,2,1
56,0,11.499917979960742,77,0,44,-20,10.0,22,34,12,4
37,0,8.506195978843428,79,-2,34,0,10.0,41,45,4,1
79,-35,10.520538390915116,89,4,8,0,10.0,10,81,70,3
37,-2,8.509562372217367,79,0,-6,0,10.0,42,86,44,1
41,0,8.499853357627213,87,1,42,26,10.0,46,46,0,1
55,0,11.495731514365938,95,0,50,1,10.0,40,46,6,4
37,0,8.51061821276235,108,-15,28,0,10.0,71,80,8,1
56,-2,8.491293354893406,84,0,54,-30,10.0,28,30,2,1
38,1,8.495571809455246,75,0,38,0,10.0,37,36,0,1
47,0,8.498941167777417,90,0,46,0,10.0,42,43,0,1
43,-2,8.496116707919787,75,0,44,12,10.0,32,31,0,1
46,2,8.494809560730603,107,-1,46,0,10.0,61,60,0,1
37,0,8.51277509190298,103,0,24,-8,10.0,66,80,14,1
41,0,8.490595040264353,81,0,42,24,10.0,41,40,0,1
37,0,8.51097119727972,97,0,10,-10,10.0,59,86,28,1
37,2,8.478756632538712,76,0,36,0,10.0,39,40,2,1
53,1,8.499923149174503,103,0,52,-1,10.0,50,51,2,1
37,0,8.494882188266965,93,0,10,-5,10.0,56,83,28,1
37,0,8.494768205581707,78,0,20,-14,10.0,41,57,16,1
44,0,8.496003131569786,84,0,44,3,10.0,41,41,0,1
102,0,12.498073635853366,103,0,72,19,10.0,1,31,30,5
53,-1,8.498135863065759,81,0,54,21,10.0,28,27,0,1
51,1,8.470364290890707,86,0,52,8,10.0,35,35,0,1
55,0,8.484301187001808,81,0,54,-8,10.0,25,26,2,1
37,0,8.486072719922397,80,0,8,-4,10.0,43,72,30,1
51,0,8.485207599355936,90,0,52,1,10.0,38,38,0,1
